The Raggle Taggle Gypsies,polka,2/4,1/8,Dmaj,"F |:""D""F A A A/A/|F D D2|""D""d d d A/A/|""G""(BA/)A/ ""D""A>d|d d d A |""G""B A ""D""A>E|[1 F A A A|""A""E D ""D""D2|z4|""A""z2 ""D""z F :|[2 F/A/ A/A/B/A/G/|""/F# /E D""F E D2|z4|""A""z2""D""z2|"
The Flowing Bowl,reel,4/4,1/8,Dmaj,gfed cAAB|cAdB cAAf|gfed cdef|fage d2 ef|gfed cAAB|cAdB cAAf|gfed cdef|fage d2 (3ABc||d2 fd Adfd|d2 fa gece|d2 fd Adfd|g2 fg egfe|d2 fd Adfd|d2 fa gece|d2 fd Adfd|g2 fg e3 f||
The Mullingar Races,reel,4/4,1/8,Dmaj,"A,2|D2(FD) EA,A,E|DEFA Bcde|(3(fga) ec dcdA|(3(Bcd) AF EGFE|DEFD EA,A,E|DEFG Bcde|(3(fga) ec dBAG|FGEF D2||(3(ABc)|d2(fd) adfb|afdf edBc|d2(fd) adfd|Beed egfe|d2(fd) adfb|afdf edBc|dgfe dBAG|FGEF D2|]"
Dick Sherlock's,reel,4/4,1/8,Dmaj,dB|AF (3FFF BFAF|DEFA BABd|eB (3BBB egfe|dfed BedB|AF (3FFF BFAF|DEFA BABd|egfg (3efg dB|AFGE D2dB|AF (3FFF BFAF|DEFA BABd|eB (3BBB GB (3BBB|dfed BedB|AF (3FFF BFAF|DEFA BABd|egfg efdB|AFGE D2 (3AAA||dcde fefg|af (3bbg afdf|eB (3BBB gB (3BBB|fedf edBd|AF {G}(3FEF AB df|(3aba ^gb afdf|=gafg efdB|AFGE D2 (3AAA|dcde f3g|(3agf bf afdf|eB (3BBB gB (3BBB|fedf edBd|AF {G}(3FEF AB df|ab^gb afdf|=g2fg efdB|AFGE D2||
The Coalminer's,reel,4/4,1/8,Gmaj,DG~G2 GABc|d2BG AGEG|DG~G2 GABd|gedB A2GE|DG~G2 GABc|d2BG AGEG|DG~G2 GABd|1 gedB G2GE:|2 gedB G2 (3def|||:~g3e d2ge|d2BG AGEG|~g3e dega|bagb a2ga|bg~g2 ageg|d2BG AGEG|DG~G2 GABd|1 gedB G2 (3def:|2 gedB G2GE||
The Forty-Two Pound Cheque,polka,2/4,1/8,Dmaj,|: Ad Bd/B/ | AD FA | GE BE | A>G FD |Ad Bd/B/ | AD FA | GE A>G | FD D2 :||: Ad fe/f/ | gf ed | cA eA | e>d cA |Ad fe/f/ | gf e>d | cA Bc | d2 d2:|
Anything For John Joe,reel,4/4,1/8,Dmix,F2AF G2BG|F2AF E2DE|F2AF G2BG|ABcA d3z:|f2f2 e2de|faaf e2de|1 f2fd efed|cABc d3z:|2 f2f2 e2de|faaf e2de||
Teampall An Ghleanntáin,reel,4/4,1/8,Dmaj,dcAG EF~F2|AG~G2 EF~F2|1 dcAG EF~F2|A2GE EDD2:|2 AG~G2 EF~F2|A2GE EDAD|||:(3EFG AB =c3B|Add2 efed|dcAG EFGE|1 A2GE EDAD:|2 A2GE EDD2||
The Queen Of The Rushes,jig,6/8,1/8,Dmaj,AG|:F2D DEF|G2E EFG|F2D DAF|GED DAG|F2D DEF|G2E EFG|ABA GEA|1 DED DAG:|2 DED D2B|||:c2A Bcd|ecA AGE|d2e fed|ecA A2B|c2A Bcd|ecA AGE|~F3 GEA|1 DED D2B:|2 DED DFG||~A3 dAF|~A3 dAF|~G3 EFG|EFG EFG|~A3 dAF|~A3 dAG|~F3 GEA|DED DFG|~A3 dAF|~A3 dAF|~G3 EFG|=cEE EFG|~A3 dAF|~A3 dAG|~F3 GEA|DED D||
Turkey In The Straw,reel,4/4,1/8,Gmaj,"|:BA|GFGA G2 B,C|DEDB, D2 GA|B2 B2 BAGA|B2 A2 A2 BA|GFGA G2 B,C|DEDB, D2 GA|B d2 e dBGA|B2 A2 G2:||:d2|B d2 B d2 d2|B d2 B d2 d2|c e2 c e2 e2|c e2 c e2 e2|g2 g2 d2 d2|B2 B2 A2 GA|B d2 e dBGA|B2 A2 G2:|"
The Cat Rambles To The Child's Saucepan,slide,12/8,1/8,Dmaj,A|:d2 ef2 e dcd ~B3|g2 A cBA e2 A cBA|d2 ef2 e dcd ~B3|g2 A cBA d3 d2 A:||:d2 ef2 a baf a2 f|e2 A cBA efe cBA|d2 ef2 a baf a2 f|e2 A cBA d3 d2 A:|
Timmy Clifford's,jig,6/8,1/8,Gmaj,"|:G,B,D E2 D|DB,D G2 G,|G,B,D C2 B|AGF GDB,|G,B,D EG/E/D|DB,D GAB|d3 ~B3|1 AGF GDB,:|2 AGF GBd|||:efe d2 B|BAG GBd|efe d2 B|BAG ABd|efe d2 B|BAG GAB|~c3 ~B3|1 AGF GBd:|2 AGF GDB,||"
Padraig O'Keefe's,slide,12/8,1/8,Dmaj,F2A ABA G2B BAG|F2A A2F E2F D2E|F2A ABA G2B BAG|[1 e2d cBA d2A B2A:|2 e2d cde d2A d2e||f2A f2A g2B g2f|e2d c2d e2d cBA|f2A f2A g2B g2f|e2d cde d2A d2e|f2A f2A g2B g2f|e2d c2d e3- efg|f2A f2A g2B g2f|e2d cde d2A d2e||
The Diplodocus,jig,6/8,1/8,Dmaj,|: B | cAA edb | cAA ABc | dff gfg | aee fed |cAA BAG | Eaa AGE | DFF GFG | BAA A2 :|e | efe eed | cAB AGE | GGG EFG | GAG FDD |efe eed | cAB AGE | DFF GFG | BAA A2 e |efe eed | cAB AGE | fgg gef | gag fdd |efe eed | cAB AGE | DFF GFG | BAA efg |aAA Aaf | gfg efg | fdd def | gfg efd |aAA Aaf | gfg efg | fdd fed | cAA Afg |aAA Aaf | gfg efg | GGG GBd | gfg efd |aAA Aaf | gfg efg | fdd fed | cAA A2 |
The Grumbling Old Man And Woman,reel,4/4,1/8,Ador,"CA,EA, CA,EA,|B,G,DG, B,G,DG,|CA,EA, CA,EA,|1 B,A,G,B, A,2A,B,:|2 B,A,G,B, A,2z2||e2ed ^cdef|g2gf ed^cd|efed ^cded|eaa^g a2ef|=gfed ^cdef|g2ge dBGB|=c2Bc AGEF|GEDB, A,2A,B,||"
Crabs In The Skillet,jig,6/8,1/8,Gmin,D |: G3 d2^F | G2A B2c | ded cBA | dcB AG^F |G3 d2^F | G2A B2d | cAc f=ed |1 cAF F=EF :|2 cAF G2 ||d | gag gf=e | fgf f=ed | cd=e fed | cAF G2d |gag gf=e | fgf f=ed | cd=e fed |1 cAF F2 :|2 cAF F=EF ||G2z A2z | B2z c2z | ded cBA | dcB AG^F |G2z A2z | B2z d2z | cAc f=ed |1 cAF F=EF :|2 cAF G2 ||
The Marino,waltz,3/4,1/8,Gmaj,g2d3B | F4B2 | E4c2 | D6 |C2D2E2 | F2D3A | G2D2B2 | A6 |g2d3B | F4f2 | e2d3c | E4e2 |d2c2A2 |F4B2 | G6 |1 G6 :|2 G4D2 |||: D2E2F2 | G2A2B2 | B6 | F6 |E6 | c4E2 | G6 | F6 |C2D2E2 | F2D2A2 | G2D2d2 | e4d2 |c2A2F2 | D4B2 | G6 | G6 :|
The Countess Cathleen,slip jig,9/8,1/8,Emin,D|:EBB BAG ADD|FGd dcB AGd|fgf dcB ABc|1 dDc DBD AGF:|2 dGe Gdc fga||b2b bag fga|b2d cdg dga|b2b bag fga|b2d cdg dgb|d'2d' c'ba bag|afd gec fBd|ecd BcA BGA|F/G/dG AGF G2||
The Cameron Highlanders,march,4/4,1/8,Dmaj,|a|:A2ec A2eA|f2e2 e2a2|A2ec A2eA|c2B2 B2c2|A2ec A2eA|f2e2 e2a2|faea caBa|c2A2 A2 a2:||:f2ea c2Aa|c2A2 A2a2|f2ea c2Aa|c2B2B2a2|f2ea c2Aa|ecac e2a2|faea ca Ba|1 c2A2 A2 a2:|2 c2A2 A2 ec||:AAec AecA|f2e2 e2a2|AAec AecA|c2B2 B2ec|AAec AecA|f2e2 e2a2|faea caBa|1 c2A2 A2 ec:|2 c2A2 A2a2||faea caAa|c2A2 A2a2|faea caAa|c2B2 B2a2|faea caAa|ecac efga|faea ca Ba|c2A2 A2a2|faea caBa|AaBa caAa|faea ca Aa|c2B2 B2ec|AAcA eAcA|eAfA gAaA|faea caBa|c2A2 A2a2||
The Lilting Fisherman,jig,6/8,1/8,Gmaj,B|dBG GBd|gfg ege|dBG GFG|AFD cBc|dBG GBd|gfg ege|dBG FGA|BGF G2:|K:D MajorB|ABA AFA|fgf f2e|dce dcB|ABA AFG|AFA AFA|BGB Bcd|cec ABc|dfe d2:|
The Beauty Spot,reel,4/4,1/8,Dmix,|(3AAA GB A2 dB|cBcG EFGB|A2 GB ABdB|cBcG ED (3DDD||A2 GB (3AAA dB|cBcG EFGB|(3AAA Ad ~B3d|cBce ed(3ddd|||ed (3B^cd edcd|ed^cd eaag|ed (3B^cd ed=cB|ABcd ed^cd||ed (3B^cd edcd|ed^cd eaag|fgdB =cABG|ABcd gedB||
Paddy Fahey's,jig,6/8,1/8,Dmaj,|:DFA d2 e|d^cA ~G3|AFD ~=c3|ed=c (3B=cdB|DFA dfe|d^cA ~G3|AdB ^cAG|1 ~E3 DFE:|2 ~E3 D2 A|||:d2 e fed|c2 A ABA|=c2 d ed=c|B2 G GFG|A(3B^cd fed|^cAB AFG|AdB ^cAG|1 ED^C DFA:|2 ED^C DFE||
Crossing The Minch,hornpipe,4/4,1/8,Dmaj,|:d>e|f>A (3AAA f2e>f|g>B (3BBB g2a>g|f>A (3AAA f2e>f|g>Be>d d>cd>e|f>A (3AAA f2e>f|g>B (3BBB g2a>g|f>ga>f g>ec>d|e2d2 d2:||:A>d|f>A (3AAA f>ga>f|g>B (3BBB g>aa>g|f>A (3AAA f>ga>f|g>Be>d d>cd>e f3/2A/ (3AAA f3/2g/a3/2f/|g>B (3BBB g2a>g|f>ga>f g>ec>d|e2d2 d2:||:A>d|f>A (3AAA f>Ae>f|g>B (3BBB g>Ba>g|f>A (3AAA f>Ae>f|g>Be>d d>cd>e f3/2A/ (3AAA f3/2A/e3/2f/|g>B (3BBB g2a>g|f>ga>f g>ec>d|e2d2 d2:||:A>d|f>A (3AAA f>A (3AAA|g>A (3AAA g>A (3AAA|f>A (3AAA f>A (3AAA|e>fe>dd>cd>e|f>A (3AAA f>A (3AAA|g>B (3BBB g3/2a3/2g/|f>ga>f g>ec>d|e2d2 d2:|
The Kitchen Girl,reel,4/4,1/8,Dmaj,a4g4 | efed c2 cd | ecef gaba | g2e2 e2 ef :||abaf gagg | efed cdef | g2 d2 efed |1 c2A2A2 eg :|2 c2A2A2 A2 ||
March Of The Meeatoiteen Bull,reel,4/4,1/8,Amix,|:E2 |AAAB d3e | edBd e2a2 | GGGB d3e | dBGB d3e |AAAB d3e | edBd e2a2 | g2eg efed | c2A2A2 :||: e2 |a4 e2a2 | edef g2a2 | GGGB d3e | dBGB d2e2 |a4 e2a2 | edef g2a2 | g2eg efed | c2A2A2 :|
Larry O'Gaff's,jig,6/8,1/8,Dmaj,A|dDD FED|ABA AFD|GBG FAF|EFG A2B|dDD FED|ABA AFD|GBG FAF|EFE D2:|A|Add dcd|dfd ecA|Ace ede|fde d2d|dfe dcB|AdB AFD|GBG FAF|1 EDE D2:|2 EFG ABc||
A Trip To The Cottage,jig,6/8,1/8,Gmaj,ded ~B3|cBc AFD|DGG FGA|~B3 ABc|dgd BAB|cBc AFD|DGG FGA|1 BGF GBc:|2 BGF GBd||gfe d^cd|edc Bcd|ecA dBG|FAG FED|gfe d^cd|edc Bcd|efg eag|1 fd^c def:|2 fd^c dB=c||
The Bunch Of Green Rushes,reel,4/4,1/8,Dmix,d|:cAGA ~=F3d|cAGc AddA|cAGA =F2eg|^fdec Ad~d2:||:addA cAGA|~=FGAc {d}cAG2|AddA cAGA|1 cdeg {a}gedc:|2 cdeg {a}gece|||d2^fd adfd|c2ec gcec|d2fd adfd|cAGc ADDA||d2fd adfd|c2ec gceg|gf (3gfe fedc|dcAG Add||
The Rambler,jig,6/8,1/8,Amaj,|: EFE E2 A|FEC E2 e|fec ABc|dcd BAF||EFE E2 A|FEC E2 e|fec ABc|1 BcB A2 F :|2 BcB Acd|||: ecB Ace|aff faf|ece fec|cBA Bcd||ecB Ace|aff faf|ece fec|1 BcB Aee:|2 BcB (3ABA F||
Queen Of The Fair,jig,6/8,1/8,Dmaj,"~F3 DA,A,|DFA dAF|~G3 FGA|BAG FGE|~F3 DA,A,|DFA dAF|~G3 EAG|1 FDD D2E:|2 FDD D2g|||:fdf ece|dAG FEF|~D3 dAF|GFG E2g|fdf ece|dAG FED|EFG BAG|1 FDD D2g:|2 FDD D3|||:Add fdd|add fdd|Ace ~g3|~f3 ecA|[1 Add fdd|add fdd|EFG BAG|FDD D3:|[2 ~a3 geg|fdf ecA|EFG BAG|FGE D2E||"
The Trip To Birmingham,reel,4/4,1/8,Dmaj,"DB{A}GF GzBd|~E3D edBA|~G3B dzBG|ABAG EGDE|DG{A}GF Gz{A}BD|e~d3 efga|b~g3 azge|dBAB {A}G4:||:dggf gzg2|{c}Bgag edBA|~g3B d2BG|ABAG EGDz|dg{a}gf gzga|bgag edBA|~g3B d2BG|AGFA G4:|""variation""d~G3 A~G3|BG{B}AG edBA|~G3B DzBG|AGFA {A}G4:|"
An Seanduine Dóite,jig,6/8,1/8,Dmaj,DFB AFD|~F3 F2E|DFB AFD|~E3 E2F|DFB AFD|F2A d2e|fed B2d|ABA F2E:|~d3 def|ABA AFA|~e3 ede|fed B2A|~d3 def|ABA d2e|fed B2d|ABA F2E:|
Dan Collins' Father's,jig,6/8,1/8,Dmaj,|:d2A BAB|def a3|aba f2e|d2B BAB|d2A BAB|def a3|aba f2e|edd d3:||:faa faa|afe f3|aba f2e|d2B BAB|d2A BAB|def a3|aba f2e| edd d3:|
Barney Brannigan,slip jig,9/8,1/8,Dmaj,F2A ABA ABA|F2A ABA Bcd|F2A ABA ABA|BGB .e2d cBA:||:.f2a f2a fed|.f2a f2a gfe|.f2a f2a fed|g2f e2d cBA:||:.f3 .a3 d2f|g2f e2d cBA|f2a e2f d2B|A2B A2G FED:|
The Air Tune,reel,4/4,1/8,Dmaj,Affe f2ed|a2de f2ed|Beed fded|BA ~A2 BAFG|Affe f2ed|a2de f2ed|dBBe dBcd|1 f2ed d3B:|2 f2ed defg||a2ga fgef|edcd FADA|Beed fded|BA ~A2 BAFG|a2ga fgef|edcd FADA|GBBA d2BA|1 Affe defg:|2 Affe d3B||
The Rose Tree,polka,2/4,1/8,Dmaj,f/e/ |: dB AF | A>B AB | d2 ed/e/ | fe ef/e/ |dB AF | A>B AB | d2 ed/e/ | fd d2 :||:fe fg | a2 gf | eb ba | be ef/e/ |dB AF | A>B AB | d2 ed/e/ | fd d2 :|
Soggy's,slip jig,9/8,1/8,Amaj,E2E cEB BAE|F2F BFA AFE|F2F BAB cef|a2f ecB BAF|E2E cEB BAE|F2F B2c AFE|F2F BAB cef|a2f ecB A3:|D2D FGA AGF| G2 G EGA BAG|A2e dec eBe |AGF EFG A3|D2D FGA AGF| G2 G EGA BAG|Ace dec eBe |AGF EFG A3:|
Sporting Molly,reel,4/4,1/8,Dmix,|: dcAG FADA| E2 cE dEcE| dcAG FADF| Add^c dfec:|K:D|fdcd efge| afge afge| fdcd efge|afge fd d2|fdef efge| afge a2 fg |afge fdec| Addc dfec|
The Sunset,reel,4/4,1/8,Dmaj,ed|cF~F2 c2dc|BGBd (de)ed|=cdeg d2Ad|dfed (3Bcd ed|cF~F2 c2dc|BG (3Bcd (de)ed|=cdeg fde^c|dfec d2:||ag|fdfg (ga)gf|e=cef g3a|fggf gfec|dfed (3Bcd ed|cF~F2 c2dc|BG (3Bcd (de)ed|=cdeg fde^c|dfec d2ag|=f=cfg (ga)gf|e=ce=f g3a|fggf gfec|dfed (3Bcd ed|cF~F2 c2dc|BG (3Bcd (de)ed|=cdeg fde^c|dfec d2||
The Four Courts,reel,4/4,1/8,Dmaj,AD D2 ADBD | AD D2 G2 FG | AD D2 BG G2 | Bd=cA G2 FG :|E2 =cE dE=cE | E2 =cA G2 FG | E2 =cE dE=cE | Bd=cA G2 FG |E2 =cE dE=cE | E2 =cA G2 FG | Ad d2 dcAc | dcAF G2 FG |A3 d B3 d | ABAF G2 FG | A3 d B3 A | GBdB GBdB |A3 d B3 d | ABAF G2 FG | Ad d2 dcAc | dcAF G2 FG |
Tommy Peoples',mazurka,3/4,1/8,Dmaj,|:FG|AF A2 dc|BG B2 ef|ge cA Bc|BA F2 FG|AF A2 dc|BG B2 ef|ge cA Bc|d4:||:fg|af dA cd|c2 B2 ef|ge cA Bc|BA F2 fg|af dA cd|c2 B2 ef|ge cA Bc|d4 :||
The Knights Of Saint Patrick,jig,6/8,1/8,Dmaj,"""D""dcd faf| dcd AFD| ""G""GBG FAF| ""A""EFG ABc|""D""d3 faf| dcd AFD| ""G""GBG ""D""FAF |1 ""A""EDE D2A :|2 ""A""EDE D2f ||""D""aga fdf| aba agf| ""A""g3 gec| Ace gfe|""D""aga fdf| aba afg| afd ""Em""bge| ""A""edc ""D""d2f|""D""aga fdf| aba agf| ""A""g3 gec| Ace gfe|""D""d3 ""Em""ede| ""F#m""fef ""G""gfg| ""D""afd ""Em""bge| ""D""dAF D2 ""(A)""A ||"
Marie's Wedding,polka,2/4,1/8,Dmaj,|:DE DE|GA B2|AG EG|BA Bd|DE DE|GA B2|AG EG|D2 D2:||:dd de|dc^ B2|AG EG|BA Bd2|dd de|dc^ B2|AG EG|D2 D2:|
Corney Is Coming,reel,4/4,1/8,Dmaj,|AAdc defd|cABG EFGE|Addc defg|af(3gfe fdec|Addc defd|cABG EFGE|Addc defd|1 gece eddc:|2 gece eddA|||:dcdf afdB|=cdef ge^ce|dcdf afdf|~g2ag edd2|[1afdf afdf|gece gece|defg ~a3f|~g2ag eddA:|[2afdf ~a3f|gece ~g3e|defg ~a3f|~g2ag edd2||
Forget Me Not,reel,4/4,1/8,Cmaj,"{B}c2Bc AGED | CA,~A,2 G,A,CD | EGce dcAG |1 A~d3 dfed :|2 FEDF ECC2 ||{B}c2gc acgc | fdec dcBc |Gc~c2 Gceg | aege d2eg |ae(3eee gedc |cd(3edc dcAG |EGce dcAG | FEDF ECC2 :||"
The Eagle's Whistle,waltz,3/4,1/8,Gmaj,G/A/||BB d/B/A/G/|BB d/B/A/G/|BA AB/d/|BA AG/A/|BB d/B/A/G/|BB d/B/A/d/|AG GB/d/|AG GB/d/|gd e/d/B/d/|gd e/d/B/G/|BA AB/d/|BA AB/d/|gd e/d/B/d/|gd e/d/B/d/|AG GB/d/|AG Gd/c/||
Forget Me Not,reel,4/4,1/8,Cmaj,"{B}c2Bc AGED | CA,~A,2 G,A,CD | EGce dcAG |1 A~d3 dfed :|2 FEDF ECC2 ||{B}c2gc acgc | fdec dcBc |Gc~c2 Gceg | aege d2eg |ae(3eee gedc |cd(3edc dcAG |EGce dcAG | FEDF ECC2 :||"
The Cuil Aodha,slide,12/8,1/8,Dmaj,|:Bcd Bcd c2A A2A|Bcd e2f g3 efg|a2f gfe f2d A2A|Bcd e2c d3 d3:||:a2f gfe f2d A2A|Bcd e2f g3 efg|a2f gfe f2d A2A|Bcd e2c d3 d3:|
Devils Of Dublin,reel,4/4,1/8,Dmaj,|:d2dA BAGB|AFBF A~F3|Ad(3ddd Adfd|(3efe df e~B3||d2dA BAGB|AFBF A~F3|ABde fdce|1 dBAG FDFA:|2 dBAG FDD2|||:agfe~f3e|dcBA BAFB|Ad(3ddd Adfd|(3efe df e~B3||a2ag ~f3e|dcBA BAFB|ABde fdce|1 dBAG FDD2:|2 dBAG FDFA||
The Foggy Dew,march,4/4,1/8,Gmaj,EF |: G2GA B2gf | e2dB A2GA | BA BG EG FA |1 G6EF :|2 G6ef ||g2gfe2fg | ag fed2B^d | e3f gf e^d | e6EF |G2GA B2gf | e2dB A2GA | BA BG EG FA | G6 |]
Amazing Grace,waltz,3/4,1/8,Gmaj,|:D | A> (B A/G/) B2 A | G2 E D2 D |G> B A/G/ B2 A/B/ | ( d3 d2) B |d> B A/G/ B2 A | G2 E D2 D |G> B A/G/ B2 A | (G3 G2) :|
Finnegan's Wake,reel,4/4,1/8,Cmaj,G2|EEE2 E2D2|E2A2 A2B2|ccB2 A2G2|E2D2 D2z2|E2EE E2D2|E2A2 A2AB|c2BB A2G2|AAB2 c2zc|c2cc c2dd|c2B2 A2GG|c2cc c2d2|c2B2 A2zG|c2c2 c2dd|c2B2 A2GG|A2AG A2G2|A2B2 c3z|E2EE E2D2|E2AA A2B2|c3B A2G2|ED3 D4|E3E E2D2|E2A2 A2B2|c3B A2G2|AAB2 c4||
Tie The Bonnet,reel,4/4,1/8,Amix,|:(3AAA Ag fdec|A2 A=c BG(3GGG|AGAg fdef|1 ~g3d BGGB:|2 ~g3d BG(3GGG|||:faaf gfed|(3cBA eA fAeA|faaf gfef|1 ~g3d BG(3GGG:|2 ~g3d BGGB||
The Humours Of Drinagh,jig,6/8,1/8,Dmaj,|: F2F ABc | dfd ecA | F2F ABc | dAG FGA |F2F ABc | dfd ecA | fef gec | edc d2d :||: fef gfg | aba gfe | fef gfg | agf g2^g |agf gfe | fed ecA | fef gec | edc d3 :|
The Devil Is Dead,march,4/4,1/8,Gmaj,"D2DE GABA|GE~E2 cEGE|D2DE GABc|1 dedB (3ABA GE:|2 dedB (3ABA G2|||:d2dc Bcd2|e2ed cde2|d2dc BcdB|1 GABG (3ABA GB:|2 GABG (3ABA GE||""variations""|:D2DE GABA|GE~E2 cEGE|D2DE GABc|1 dedB (3ABA GE:|2 dedB (3ABA GB||d2dc Bcd2|e2ed cde2|d2dc BcdB|GABG A2GB|d2dc Bcd2|e2ed cdec|degd egdB|GABG A2GE||"
President Garfield's,hornpipe,4/4,1/8,Cdor,BFDF BFDF | BABc dcde | fcAc fcAc | f=efg f_edc |BFDF BFDF | BABc dcde | fgag fedc | B2d2B2 :||geBG EGBg | fdBF DFBf | eAgf eAgf | dBgf dBba |geBG EGBg | fdBF DFBf | =efag f_edc | B2d2B2 :||
The Job Of Journeywork,hornpipe,4/4,1/8,Dmaj,fe|:d=cAG FGAB|=cAAG ~A2(3gfe|defd ecAF|GA(3GFE DEFG|~A3F G2FE|~D2DE ~F2~G2|~A2df edce|[1 ~d2dc d2(3gfe:|[2 ~d2dc d3e:|||:~f2ef gfec|dedc ~A3e|fA(3def gfef|Addc defg|~a3f gfef|dcde ~f3e|d=cAG FGAB|(3cBA(3BAG Ad(3gfe|d=cAG FGAF|BF(3AGF DEFG|ABAF GFEF|~D3E FEFG|~A2 dA (3Bcd ef|~d2dc d4:||
The Convenience,reel,4/4,1/8,Dmaj,|:dABA dABA|GAFA EADA|dABA dABA|FAEA D3 A:||d~f3 dfed|cdef gece|d~f3 dfed|cABc d2 (3ABc||d~f3 dfed|cdef gece|a~f3 gfed|cABc defg||a2 af gfed|cded cdef|(3aaa af gfed|cABc defg||aA (3AAA aAaA|gA (3AAA gAgA|fgaf gbag|fdec d3 A|
The Holy Land,reel,4/4,1/8,Dmaj,"|:A|""G""B4 ""A""A2Bc|""D""dF F2DFA=c|""G""BGGF GABd|""A7""eaag ""D""fdd:|e|""D""f2df dfaf|""Em""gfed ""A7""cdeg|""D""f2df dfaf|""A7""gfeg ""D""fdde|""D""f2df dfaf|""Em""gfed ""A""cdef|""D""dfaf ""G""g2bg|""A""afeg ""D""fdd||"
The Enchanted Lady,reel,4/4,1/8,Dmaj,"~A3G FAdB|AGFD EA,~A,2|~A3G FAdB|1 ABde fddB:|2 ABde fdde||f2df efdf|afdf edBd|f2df efdA|B/c/dAG FDDe|f2df efdf|afdf edB2|ABAB dfbf|afeg fddB||"
Mulhaire's,reel,4/4,1/8,Dmaj,F2AF DFAF|G2BG DGBd|ceAc eAcA|dcde fdAG|F2AF DFAF|GBB2 dBB2|Acef gAce|1 eddc dBAG:|2 eddc defg|||:a2fd adfd|adfd edB^d|e^def gfga|bee2 bege|a2fd adfd|adfd edBA|F2AF GBdB|AFEF D4:||
Loch Lomond,reel,4/4,1/8,Gmaj,"A,B,|D2 DE F2 FE|D2 DB, A,2 A,B,|E2 EE E2 FA|B4 A4|B2 BA F2 FA|GF ED B,2 A,B,|D2 FA B2 AF|E4 D4||"
Master McDermott's,reel,4/4,1/8,Dmaj,"A,B, | DF~F2 DEFA | df{a}fe dB~B2 | AF~F2 dF~F2 | BFAF EGFE |DF~F2 DEFA | df{a}fe dB~B2 | AF~F2 dFAF | EGFE D2 :||(3ABc | df{a}fe dfaf | ~g2bg af{a}fe | dB{d}BA FAde | fdgf e2 de |a{b}af ~g2 bg | af{a}fe dB~B2 | AF~F2 dFAF | EGFE D2 :||"
Teahan's Favourite,slide,12/8,1/8,Emin,e3B2A GFEB2E|FEDA2Dd2DA2d|e3B2A GFEB2E|FEDF2AF2EE3|e3B2A GFEB2E|FEDA2Dd2DA3|e3B2A GFEB2E|FEDF2AF2EE3||B2e edef2a afa|bafa2fe2dB2A|B2e edef2a afa|bafa2fe3e2d|B2e edef2a afa|bafa2fe2dB3|faff2e efeB2A|FEDF2AF2EE3||
Michael Russell's,slide,12/8,1/8,Dmaj,A3 A2F ABA F2E|DFA B2A B2A F3|dcd a2g f2d B2A|1 BcA BAB d2d dcB :|2 BcA BAB d3 dz2||dcd a2g f2d B2A |BcA BcA B2A F3 |dcd a2g f2d B2A |BcA BAB d3 dz2:||
The Keel Row,strathspey,4/4,1/8,Gmaj,A |B<GB>G c2 A>c | B<GB>B A>FD>c |B<GB>B d2 d>c | A<FA>F G2 (3edc |B<GB>G c>BA>c | B<GB>B A>F D2 |B<GB>G d2 d>A | A<FA>F G>FG>A ||B<dd>d e2 d>c | B<GB>B A>FD>A |B<dd>d e2 d>c | B<GA>F G2 G>A |(3Bcd d>d (3efe d>c | B<GG>B A>F D2 |B<dd>d e<AB>d |(3Bcd e>f (3gag e>d |]
The Pinch Of Snuff,reel,4/4,1/8,Dmix,fage d2dB|AD (3FED EFGB|A3B cGcd|ed (3B^cd efge:|f2df afdf|f2df efge|f2df afdf|eA (3B^cd efge|f2df afdf|f2df efge|fa~a2 afdf|eA (3B^cd efge||
The Irish Rover,march,4/4,1/8,Gmaj,|: d c/B/A |G2 B>c d2 ga | bc'/b/ af g2 fe | d2 ed B2 cB | A2 d>e dc c/B/A |G2 Bc d2 g>a | b2 a>f g2 fe | d2 fg a2 fd | g4- g :||: d ga |b2 ga bc'/b/ gb | ab/a/ g/f/e d2 ef | g>f ga b2 gb | a>g fe d>c BA |GD/G/ B/c/d d3 g/a/ | zb a>f g3 f/e/ | d3 f/g/ a/b/a/g/ f/e/d | g4- g :|
Whistler At The Wake,jig,6/8,1/8,Dmaj,|:A|F2A AFA|Bdd efg|fed ~B3|AFE EDE|F2A AFA|Bdd efg|fed ~B3|AFD D2:||:e|fed BdB|AFE EDF|AFB AFB|AFB AFA|fed BdB|AFE E2e|fed BdB|AFD D2:|
The Noisy Curlew,reel,4/4,1/8,Dmaj,|:DFAF DGBG | DFAF EDCE | DF~F2 ABde| fdAG FGEF |DFAF DGBG | DFAF EDCE | DF~F2 ABde| fdAG FDD2:||:fgaf g2ag| fgaf gfeg | fgaf geag| fdAG FDDg |fgaf g2ag| fgaf gfeg | fdAF Gzag|1 (3faf ea fddg :|2 (3faf ea fdAF ||
Loch Lomond,reel,4/4,1/8,Gmaj,"A,B,|D2 DE F2 FE|D2 DB, A,2 A,B,|E2 EE E2 FA|B4 A4|B2 BA F2 FA|GF ED B,2 A,B,|D2 FA B2 AF|E4 D4||"
